tweetcreatedts,username,location,retweetcount,text,hashtags
2021-07-06 23:46:49,beritaislamorg,,2,"Viral Surat Edaran PPKM Makassar, Ibadah Ditiadakan Tapi Klub Malam Tetap Buka https://t.co/kiA2tfTehN",[]
2021-07-06 23:46:44,HeriSuwondo2,"Tangerang, Banten",1,"Potret nyata rakyat kecil dimasa PPKM Darurat: Di rumah kelaparan tanpa jaminan pemerintah sesuai UU. Keluar rumah cari rejeki dihadang dimana2 disuruh kembali ke rumah saja. Yg sudah terlanjur jualan makanan sprt tukang bubur, dagangan masih banyak dirazia &amp; dijatuhi denda 5 jt?",[]
2021-07-06 23:46:42,KusmiatyC,,0,"@CNNIndonesia Rakyat sdh di suruh PPKM masih di minta sumbangan.. 

Alamaakk",[]
2021-07-06 23:46:41,diskakeras,,0,"Jadi ya kudu disabar2in deh, apalagi masa PPKM begini jalanan ditutup dan harus muter cari jalan lain.",[]
2021-07-06 23:46:39,OOORENJIARMS,,0,@cania53524418 @AlterSideFess wfh kah?ato semangat libur ppkm wkwk,[]
2021-07-06 23:46:34,NBulukerto,,0,Mau selamat dari serbuan Covid-19? Patuhilah aturan selama PPKM Darurat https://t.co/RhYjBiUThv,[]
2021-07-06 23:46:32,pikiran_rakyat,"Bandung, Jawa Barat",0,Polres Garut Amankan Perekam dan Penyebar Video Berbau Rasis Terkait Pelaksanaan PPKM Darurat https://t.co/4Y8gPhsLP8,[]
2021-07-06 23:46:12,pskemis,"Tangerang, Indonesia",0,"[BERITA] Gelar Operasi PPKM, Bupati Tangerang Ingatkan Masyarakat Kasus Covid Makin Banyak, RS ... - https://t.co/GQB50G4xBC",[]
2021-07-06 23:46:12,pskemis,"Tangerang, Indonesia",0,[BERITA] Bupati Tangerang Ancam Sita KTP Pedagang Langgar Aturan PPKM Darurat - https://t.co/D9TCmAnn2C,[]
2021-07-06 23:45:52,abellaannn,"Semarang, Jawa Tengah",0,"garek ikuti prokes, naati PPKM ae uangel, wis jelas jelas randue sertif vaksin, surat swab, sek ngeyel ora salahh hadehhh
sing aneh sampean mas hudu polisi ne malah ngoneke polisine aneh harang hihh",[]
2021-07-06 23:45:45,LittleCaib,Temanggung,1,"Polisi indo ga berani mbubarin kerumunan #EURO2020 
Katanya PPKM darurat!
Italia vs Spanyol penalti 4-2 https://t.co/LcEaL4mK76","[{'text': 'EURO2020', 'indices': [41, 50]}]"
2021-07-06 23:45:25,NBulukerto,,0,Patuhi aturan PPKM Darurat. Patuhi protokol kesehatan dan tetap di rumah https://t.co/A9Dbmf9cni,[]
2021-07-06 23:45:24,polsekbulu,,0,"Gabungan TNI Polri dan Pol PP melakukan Operasi Yustisi dan mengimbau kepada  warga untuk tidak berkerumun serta mematuhi Aturan PPKM Darurat SE Bupati Sukoharjo No 1 Tahun 2021 guna memutus Penyebaran Covid-19..
Selasa, 6/7/21
.
#infopolisisukoharjo 
#sukoharjo_makmur https://t.co/jngdsBxghL","[{'text': 'infopolisisukoharjo', 'indices': [230, 250]}, {'text': 'sukoharjo_makmur', 'indices': [252, 269]}]"
2021-07-06 23:45:23,beritaislamorg,,1,"Satpol PP Semprot Warung Pakai Damkar, Penertiban PPKM Darurat di Semarang Tuai Kecaman https://t.co/CROgqU5cex",[]
2021-07-06 23:45:21,AkunKokGitu15,,3,"Karena ada nya PPKM saya akan berlakukan PPKM juga ( Promo Promo Kian Mantap ) 
Jaket SKILLER dari harga 190k menjadi 160k saja , minat silahkan chat https://t.co/n3Cgr1dMNb
#PewirausahaPemula https://t.co/H60i6i9B1y https://t.co/PjT7EGyMIw","[{'text': 'PewirausahaPemula', 'indices': [174, 192]}]"
2021-07-06 23:45:14,polsekngawi11,,0,"Ketua MUI Jatim mengajak masyarakat jatim untuk mematuhi prokes 5m dan ppkm darurat dan batasi mobilitas ,makin rajin beribadah

#serbuanvaksinasi 
#serbuanvaksin 
#5m
#3m
https://t.co/1DP421fSnN https://t.co/vTKs0tDB2A","[{'text': 'serbuanvaksinasi', 'indices': [129, 146]}, {'text': 'serbuanvaksin', 'indices': [148, 162]}, {'text': '5m', 'indices': [164, 167]}, {'text': '3m', 'indices': [168, 171]}]"
2021-07-06 23:45:13,BoyolaIiinfo,"Boyolali, Indonesia",0,"Satpol PP Boyolali menindak warga yang nekat menggelar hajatan di masa PPKM Darurat ini. Selain dibubarkan, tuan rumah juga dikenai denda Rp 1 juta. https://t.co/EzFtlkh1sv",[]
2021-07-06 23:45:03,GoNewsdotco,Pekanbaru,0,"Semprot Warung Pakai Damkar dan Menyita Dagangan, Penertiban PPKM Darurat di Semarang Tuai Kecaman https://t.co/0F2JliA5PZ",[]
2021-07-06 23:45:01,S0N_2000,,0,"disaat yg lain dilarang ketat dan ditindak, 
tidak brlaku bagi  walikota oslo yg punya previlage khusus.

Luhut pun yg sbagai Ketua PPKM Darurat gak brani Tegur https://t.co/KiruQD7L25",[]
2021-07-06 23:44:59,GarudaCares,"Cengkareng, Indonesia",0,"@amellya_medika Baik. Info yang tersedia saat ini adalah persyaratan penerbangan selama periode PPKM Darurat. Jika penerbangan internasionalnya langsung, maka tidak memerlukan sertifikat vaksin. Silakan pantau website kami secara berkala untuk informasi terbarunya ya. Tks. - Lea",[]
2021-07-06 23:44:52,paalennn,"Wonosobo, Jawa Tengah",0,@FOODFESS2 pliss padahal minggu ini mo ke jogja nyobain gacoan tp gjadi ada ppkm 😭💔,[]
2021-07-06 23:44:50,ssaaddgguurrl,"Magelang, Jawa Tengah",0,"@puteriindonesya iya bener wehhh, kalo emang diberlakuin ppkm bole bole aja si, tapi diliat juga pedagang2, kalo mereka ngasi bantuan bahan pokok si gpp ya, lah ini ga samsekk",[]
2021-07-06 23:44:41,BentengSumbar,Padang,1,"Singgung PPKM Darurat, Pendakwah Sofwan Nizhomi: Presiden Iblis Takuti Warganya - https://t.co/rI48VQhv44",[]
2021-07-06 23:44:27,evil_ryn,"Kota Surabaya, Jawa Timur",0,"@bobotmaksimum_ PPKM cuman mengurai kerumunan di tempat yang kelohatan, kerumunan e pindah. Kan cok njaran..",[]
2021-07-06 23:44:11,Aryashielva1,rumah,0,"Kok miris yah liat negara sendiri
Banyak dari masyarakat dalam negri merasakan bagaimana kasarnya penertiban PPKM. Tapi di sisi lain mereka yang dari luar negri dengan santainya mendarat di Indonesia

LEKAS SEMBUH INDONESIAKU",[]
2021-07-06 23:43:58,TSyelda,,0,PPKM ~ Pernah Pacaran Kemudian Mendua,[]
2021-07-06 23:43:45,Finnabim,,0,"emang masih banyak yang bandel buat PPKM tapi ya mbok di edukasi orang orangnya cara jualan nya supaya melek teknologi, bukan malah di jarah",[]
2021-07-06 23:43:43,republikaonline,"Jakarta, Indonesia",8,Legislator mengomentari kabar masuknya puluhan TKA saat PPKM darurat. https://t.co/kgdBrCkaFF,[]
2021-07-06 23:43:36,imarahayu46,"Tangerang, Banten",0,@Faraxsan76 PPKM : Pengen Peluk Kamu Mas,[]
2021-07-06 23:43:28,acealami,GMT +7,0,ppkm pengen peluk kamu,[]
2021-07-06 23:43:26,awcitrun,,0,@monicaamon11 ppkm kakk,[]
2021-07-06 23:43:05,medcom_id,"Jakarta Capital Region, Indone",0,Ariza Ancam Cabut Izin Perusahaan Pemecat Pelapor Pelanggaran PPKM https://t.co/xuypAGksQa,[]
2021-07-06 23:43:05,polseksrandakan,,0,"Personil Polsek Srandakan dipimpin Kanit Binmas Iptu Nurgiyanta laksanakan giat KRYD dan PPKM darurat antisipasi curat, curas, curanmor, klithih serta kejahatan sasaran bank, obvit, pertokoan, sekolah, tempat ibadah dan pemukiman penduduk, Selasa (06/7/2021) jam 22.00 wib https://t.co/G4uxLHTa0T",[]
2021-07-06 23:42:59,Belaaah_Dureeen,West Kalimantan,0,"@Cobeh09 Kasian pedagang yg gak boleh jualan, gimana mau dapat penghasilan. Harusnya pemerintah ngasi biaya hidup selama PPKM Darurat ini",[]
2021-07-06 23:42:54,samuelanrdew,"Yogyakarta, Indonesia",0,"Ppkm ngapain ada pencegatan si, aku gabakal kemana² klo sama kamu🐊",[]
2021-07-06 23:42:52,inikyaa,pribadi acc,0,@jogmfs ppkm oitt,[]
2021-07-06 23:42:51,MFajrfaisal,,0,"Gubernur Khofifah menyebutkan, pelaksanaan PPKM Darurat, seluruh jajaran dan level di semua lapisan se-Jatim dapat mencapai target vaksinasi Covid-19 yaitu sebanyak 300.000 dosis per harinya secara bertahap",[]
2021-07-06 23:42:41,baliportalnews,"Denpasar, Bali",0,"Dandim Badung Terjun Langsung ke Lokasi Penerapan PPKM Darurat
 #Badung #Covid19 #Denpasar #PPKM #PushUp #TNI

https://t.co/CmwCaHnQ6K https://t.co/zpocjkurc7","[{'text': 'Badung', 'indices': [64, 71]}, {'text': 'Covid19', 'indices': [72, 80]}, {'text': 'Denpasar', 'indices': [81, 90]}, {'text': 'PPKM', 'indices': [91, 96]}, {'text': 'PushUp', 'indices': [97, 104]}, {'text': 'TNI', 'indices': [105, 109]}]"
2021-07-06 23:42:21,Jampresss,"Jakarta Selatan, DKI Jakarta",0,"Gua kesel bat dah liat headline di berita judulnya ""Banyak pelanggar PPKM""

Seakan-akan yang salah tuh rakyat, biang dari lonjakan tuh rakyat, dan yang gak disiplin tuh rakyat",[]
2021-07-06 23:42:20,PadmaWijayanto,,0,Mantap..msh ngeyel..mau melnggar PPKM darurat? https://t.co/n5VC0ShQch,[]
2021-07-06 23:42:16,AlbertSolo2,"Surakarta, Jawa Tengah",1,"Sejumlah kabupaten dan kota di pulau Sumatra akan melakukan pengetatan aturan PPKM mikro seperti yang ada di pulau Jawa dan Bali yang saat ini tengah melakukan PPKM darurat, beberapa aturan baru tersebut antara lain mall wajib tutup sementara selama PPKM mikro",[]
2021-07-06 23:42:16,hppygrl19,,0,Kan ppkm ni kira2 paket yang dari jakarta atau pulau jawa tetep bisa dikirim kan ya?,[]
2021-07-06 23:42:12,chiigeraldine,,0,ppkm lma bgtt,[]
2021-07-06 23:42:11,ElshintaDotcom,Indonesia,0,Satgas Medan tutup tempat usaha langgar PPKM mikro https://t.co/UA5eBbqEr9 https://t.co/tK1RNvLGVU,[]
2021-07-06 23:42:00,rctvcirebon,Cirebon - Indonesia,0,DPRD Brebes Nilai Banyak yang Tak Terapkan Prokes Saat PPKM Darurat https://t.co/kT35NsEY1e,[]
2021-07-06 23:41:58,Rezqihidayat13,"Garut, Indonesia",0,"PPKM
Pelan-Pelan Kamu Menghilang",[]
2021-07-06 23:41:38,Mohammadbudi86,"Sumenep, Jawa Timur",0,"@crystallthing ppkm apa sih?, serius nanya",[]
2021-07-06 23:41:33,OkezoneJogja,,0,Pemkot Jogja Akan Rutin Sidak Prokes Selama PPKM Darurat - Harian Jogja https://t.co/aH5yDN2u62,[]
2021-07-06 23:41:27,detikcom,"Jakarta, Indonesia",3,Anies Baswedan geram saat sidak menemukan perusahaan di Jakarta memaksa ibu hamil untuk WFO kala PPKM Darurat. Pihak perusahaan membantah temuan Anies. https://t.co/Aek4x0jZre,[]
2021-07-06 23:41:23,VindoPindo,"Bandar Lampung, Lampung",0,"Mungkin orang yang ga jalan jalan selama pandemi, doi bakalan meninggal kali ya di rumah. Jd kl jalan2 bisa bikin kebal dari paparan COVID 

Inilah yang namanya manusia super. Kalau bandar lampung PPKM bersyukur bat gue. Setiap ke kntor walo ga ketemu bnyak orang ketar ketir gue",[]
2021-07-06 23:41:21,kang_cilokbali,"Kuta, Indonesia",0,PPKM ini mau ke Denpasar harus tunjukin surat masuk area ya☹,[]
2021-07-06 23:41:15,GRUMPYB3AR,evanescent ◜,0,"@jogmfs ojo lali ppkm, ra dolan wae",[]
2021-07-06 23:41:14,NalarSpiral,di bawah krisis kapitalisme,0,"Pemilik mall mah meskipun juga kena PPKM, tapi tabungannya di bank untuk membuka lahan, membangun mall lagi masih cukup",[]
2021-07-06 23:41:07,superindu,Hypermart,0,"@jogmfs Ppkm wey, tahan laah besok kalo udh kondusif monggo monggo aja",[]
2021-07-06 23:41:01,__cvnjust,,0,PPKM it is mean Plis Pengen Kopitnya Mati!!!,[]
2021-07-06 23:40:52,IntanIranti,,0,"""Pada saat PPKM Darurat ini, kita semua se-Jawa Bali memang diharapkan untuk memaksimalkan vaksinasi,"" kata Khofifah.",[]
2021-07-06 23:40:34,krsndrN,"Yogyakarta, Indonesia",0,@jogmfs ppkm ii lo,[]
2021-07-06 23:40:29,poldajateng_,,3,"Pelaksanaan Kegiatan Pembubaran Kerumunan Warga, Penutupan Warung - Warung, Serta Sosialisasi Berlakunya PPKM Darurat Di Wilayah Demak. https://t.co/SgeoNg6oju",[]
2021-07-06 23:40:26,tmccirebonkota_,"Cirebon Barat, Indonesia",1,"Kami menghimbau untuk mematuhi peraturan PPKM Darurat ini, agar pandemi ini segera berakhir https://t.co/MfyMSnpRrA",[]
2021-07-06 23:40:23,ZoneVenomWar,Indonesia,0,Bikin gerakan langgar PPKM darurat aja pak... Sekalian https://t.co/afs3CnIpjM,[]
2021-07-06 23:40:20,ToniAja82564421,Jakarta,0,"Dibalik suntik vaksin ada 'harta karun' yang tersembunyi bagi mereka yang bermain didalamnya.
PPKM: Presiden Pinokio Kapan Mundur.",[]
2021-07-06 23:40:14,RakyatSulsel,Indonesia,1,"PPKM Diperketat, Masyarakat Diimbau Ibadah di Rumah https://t.co/5x71lAgAlE",[]
2021-07-06 23:40:03,merdekadotcom,Indonesia,3,"Tanggapan PT Equity Life Indonesia Kantornya Disidak Anies Saat PPKM Darurat: Corporate Communication PT Equity Life Indonesia, Yuliarti, menanggapi sidak Anies. Menurut dia, perusahaannya masuk dalam kategori sektor esensial. https://t.co/FahJdedP2y",[]
2021-07-06 23:40:03,bolacomID,Indonesia,0,"PPKM Darurat Jawa-Bali, Aktivitas Persija Disetop Total https://t.co/AaatKkrL0z",[]
2021-07-06 23:40:01,Genpi_Co,Indonesia,0,"PPKM Darurat Jawa-Bali tidak akan efektif meredam lonjakan covid-19, jika tida maksimal. #PPKMDarurat https://t.co/pQS2QYCdKi","[{'text': 'PPKMDarurat', 'indices': [89, 101]}]"
2021-07-06 23:39:44,maulaniiiii,daerah istimewa .......,0,@jogmfs PPKM tolong 😂,[]
2021-07-06 23:39:41,lefthand_senpai,Bogor,0,PPKM = Permisi Permisi Kena Mental,[]
2021-07-06 23:39:34,PolsekPitu,,0,"Patroli yustisi gabungan  Polsek Pitu ke Pertokoan, angkringan dan poskamling  edukasi protokol kesehatan dan ppkm darurat. https://t.co/LF9pJCYYnU",[]
2021-07-06 23:39:25,xxcdence,she/her,0,@jogmfs Ppkm mah ngejak dolan,[]
2021-07-06 23:39:11,notyourwinda,,0,"Bandar lampung kena ppkm darurat, dan yg mau nyebrang ke lampung darat maupun udara kudu bawa surat swab antigen kalo ga disuruh puter balik.. Even temenku yg supir truk tadi bikin status info gitu, padahal dulu dia masa bodo sama hal kaya gini.",[]
2021-07-06 23:39:01,unnamerata,Ma City,0,@mylipxurlip Di daerah poncol ada tea house gitu... Tapi tutup gara gara ppkm :),[]
2021-07-06 23:38:58,Sulisty__,"Magelang, Jawa Tengah",0,@Amim_Rico Sido ppkm ra,[]
2021-07-06 23:38:46,kyorimo0n,,0,"Bogor-Palembang-Jambi-Palembang-Lampung-Palembang-Jambi. 

Nasib anak yg ngikut hayu gini nih pas mau balik malah kena PPKM",[]
2021-07-06 23:38:32,peju4nghati,,0,"Gaesss
Selamat pagi 
PPKM larang kita keluar
Larang kerja,usaha, aktifitas etc
P emerintah
P en
K Ita
M odar 
Kali ya 😁😁
Dikurung g diumpanin
Kebutuhan tercukupi 
Anteng dirumah

#IndonesiaKolaps  
#IndonesiaKolaps","[{'text': 'IndonesiaKolaps', 'indices': [179, 195]}, {'text': 'IndonesiaKolaps', 'indices': [198, 214]}]"
2021-07-06 23:38:27,PTJASAMARGA,"DKI Jakarta, Indonesia",0,"Berikut kami sampaikan informasi titik penyekatan di jalan tol Jasa Marga Group, dalam rangka mendukung PPKM Darurat. https://t.co/2CsgtG4JTW",[]
2021-07-06 23:38:10,PDIP_MALING,"Denpasar Selatan, Indonesia",0,"@PutraWadapi Tidak aneh itu Buat Luhut dan REZIM PENGKHIANAT. 

Buat masyarakat jelas itu sesuatu yg aneh,krn masuknya WNA china ke Indonesia,disaat Jawa-Bali dilaksanakan PPKM.

REZIM ini sdh Benar2 BANGSAT.",[]
2021-07-06 23:38:07,GusGalon,"Tuban, Rumah Camermu",0,"@GuyonWaton @nikenbil Ga berani nerapin Lockdown karena ga sanggup biayain,tapi pakai istilah baru PPKM yang mirip sama Lockdown.",[]
2021-07-06 23:38:04,AlbertSolo2,"Surakarta, Jawa Tengah",1,"Komisaris utama Telkomsel wisnutama memastikan jaringan WiFi di rumah anda, tidak lagi bermasalah atau tumbang pada saat anda melakukan work from home atau bekerja dari rumah dan ketika putra putri anda tengah melaksanakan pembelajaran secara daring atau online selama PPKM",[]
2021-07-06 23:38:01,NKRI_Nomor_1,Bumi,0,#PPKM Pikiran &amp; Perilaku Kontradiktif Mukidi,"[{'text': 'PPKM', 'indices': [0, 5]}]"
2021-07-06 23:37:54,Kimberley20101,,4,"Rakyat sendiri dibatasi geraknya. TKA asing terus didatangkan tanpa batas. 

Dalihnya : PPKM kan berlaku untuk Jawa - Bali saja.

Memang Indonesia hanya seluas Jawa - Bali? 

#IndonesiaKolaps 
#IndonesiaKolaps 

Kepentingan siapakah TKA terus didatangkan? Utk Negara atau pribadi?","[{'text': 'IndonesiaKolaps', 'indices': [175, 191]}, {'text': 'IndonesiaKolaps', 'indices': [193, 209]}]"
2021-07-06 23:37:40,sbyfess,"Kota Surabaya, Jawa Timur",0,"-ning ayo ppkm date,ngewangi polisi nak waru",[]
2021-07-06 23:37:34,agama_nusantara,Indonesia Tanah Air Ku ,0,"Polisi Razia Masjid Perkotaan Hingga Pinggiran, Pastikan Masjid Ditutup Saat PPKM Darurat https://t.co/jLek85JSHm",[]
2021-07-06 23:37:23,Irfandilupakan,"Purwakarta, Indonesia",4,"Kemarin PSBB sekarang PPKM bentar lagi PPKN, IPA, IPS, MTK, KIMIA, PAI dll.",[]
2021-07-06 23:37:19,Gakpakainamaku,,0,@kikitaksaka Cuma sama guling. Lagi ppkm soalnya,[]
2021-07-06 23:37:07,PTJASAMARGA,"DKI Jakarta, Indonesia",1,#Tol_Japek Setelah GT Karawang Barat DIBERLAKUKAN Penyekatan PPKM Darurat Secara Situasional.,"[{'text': 'Tol_Japek', 'indices': [0, 10]}]"
2021-07-06 23:37:05,CNNIndonesia,,9,Sunyi Senyap Malioboro Ditelan Gelap Masa PPKM Darurat https://t.co/kRSLYTGMMP,[]
2021-07-06 23:37:01,Kadungjeruu__,,0,"PPKM 
( Para Pemuda Kembali Mletre )",[]
2021-07-06 23:36:55,PolsekPitu,,0,Kapolsek Pitu Iptu Karno bersama anggota melaksanakan koordinasi dengan pimpinan TPK Banjarejo terkait ppkm darurat https://t.co/GB01moVvA6,[]
2021-07-06 23:36:19,blitzkriegg_,"Montréal, Québec",0,"ppkm: pagi-pagi ku menggigil

adem tenan cuk",[]
2021-07-06 23:36:14,suroso_andri,,0,"@Dhee_jhe1203 PPKM, Pelan Pelan Komunis Menguasai, 🤔",[]
2021-07-06 23:36:14,kobraimperial,,0,@Telkomsel untungnya saya PPKM di rumah saja pke wifi jd ga begitu berasa klo ga dikomplain kok ga berasa sih telkomsel ini sistemnya tolong diperbaiki soalnya kebangeta sdh 7 hari msh belum ON DATAnya,[]
2021-07-06 23:36:12,pager_grombol,Ngapak garis horisontal,0,@Bengkeltanah2 @rakyat_hanya PPKM Pengin Pansos Kurang Membaca,[]
2021-07-06 23:36:11,AldoPradianto,,0,PPKM= Pernah Pingsan Karena Mantan,[]
2021-07-06 23:36:11,RakyatSulsel,Indonesia,0,"New post (PPKM Diperketat, Masyarakat Diimbau Ibadah di Rumah) has been published on Rakyat Sulsel - https://t.co/5x71lAgAlE https://t.co/uUEL8ib1PD",[]
2021-07-06 23:36:05,maudipanggilama,,0,@ckseturan PPKM 🙂,[]
2021-07-06 23:36:02,voidotid,Indonesia,0,Aturan-aturan itu melegalisasi masuknya para WNA di tengah penerapan PPKM Darurat. Kita lihat apa isinya! #BERNAS https://t.co/D0BdFxIVid,"[{'text': 'BERNAS', 'indices': [106, 113]}]"
2021-07-06 23:35:50,lemon__tea93,,0,@Stevaniehuangg Ppkm itu kaya gini yak?dagangan rakyat dibawa kabur macam preman berseragam bgtu? https://t.co/MPReDQCbSG,[]
2021-07-06 23:35:41,AlbertSolo2,"Surakarta, Jawa Tengah",2,Indihome pastikan jaringan internet di seluruh Jawa dan Bali selama pemberlakuan PPKM darurat aman dan pihaknya menjamin tidak akan ada lagi istilah tumbang seperti yang di keluhkan para pelanggan mereka selama harus melakukan work from home 100% terutama di DKI Jakarta.,[]
2021-07-06 23:35:40,skydyaaa,in the middle of the night🌃,0,"@jejaksibayu Berlaku sama yg udh mutualan ga bayu?
Pengen beli matras yoga ni karena eh karena ppkm gabisa kemana² dulu pengen coba rutinin yoga semoga ga wacana :')) yuk bisa yuk wish me luck yahh https://t.co/uhljKyRpvc",[]
2021-07-06 23:35:37,MissWorldBali,,0,"PPKM Darurat, Dirjen Hubdat Imbau Pengguna Jasa Penyeberangan Jawa-Bali Lengkapi Syarat Perjalanan - https://t.co/UnLLKfHR0T https://t.co/PnTSK5uhQl",[]
2021-07-06 23:35:35,MissWorldBali,,0,"Dukung PPKM Darurat Jawa dan Bali, Bandara Minangkabau Sediakan Sentra Vaksinasi | https://t.co/6ilNs8xvf9 - https://t.co/3pA8oNzVnt https://t.co/UXbDK4E2QH",[]
2021-07-06 23:35:34,MustofaAri463,,0,Ganjar Sidak Ketaatan Masyarakat Dalam PPKM Darurat - Kompas TV https://t.co/JJpqaoBqBc https://t.co/9lBpn0E3kU,[]
2021-07-06 23:35:33,SuaraPalu,,0,Rute dan Jadwal Penerbangan Pesawat Garuda di Bandara Palu Selama PPKM - Tribun Palu https://t.co/e2wIa6zL2T,[]
2021-07-06 23:35:30,mujahiddakwah,"Makasar, Indonesia",0,"PPKM Darurat, Rumah Zakat Kembali Distribusikan Alat Bantu Kesehatan https://t.co/Wy5ptUyQ4d lewat @https://twitter.com/mujahiddakwah",[]
2021-07-06 23:35:29,lalabuoy,"Jakarta Capital Region, Indone",0,"Jl ini biasa sepi sejak PPKM jadi jalan tikus, menghindari cegatan https://t.co/rMmGYyUyAd",[]
2021-07-06 23:35:26,holdiniyapun,,0,@jokohand76 @msaid_didu Ada jg yg sibuk NGURUS agar TKA asing tetap bisa masuk dimasa PPKM😄,[]
2021-07-06 23:35:21,Koramil06kebon1,,0,"Babinsa Koramil 06 Kebonarum Kodim 0723 Klaten Sertu Ayok Indarto beserta 1 orang anggota melaksanakan kegiatan patroli gabungan bersama Muspika Klaten Selatan dalam rangka penerapan PPKM darurat diwilayah Kec.Klaten Selatan.

#kodimklaten
#korem074wrt_solo https://t.co/g10inJeSOy","[{'text': 'kodimklaten', 'indices': [227, 239]}, {'text': 'korem074wrt_solo', 'indices': [240, 257]}]"
2021-07-06 23:35:18,EndahWook,인도네시아,0,"@CNNIndonesia Sebenarnya maksud para pengkritik pemerintah jelas mempertanyakan konsistensi aturan PPKM darurat. Tapi bisa dipahami bahwa sekalipun masa sulit seperti ini, pemerintah tetap harus memikirkan ekonomi jangka panjang ya. Apalagi investor.",[]
2021-07-06 23:35:09,rawlic,"harta, tahta, msup sorga",0,"@itzyvani Smoga bapaknya dpet pencerahan, karna ppkm jdi toko serpis pada tutup yg buka toko jual hp baru",[]
2021-07-06 23:35:07,wazacky,"Cibugel, Indonesia",0,"@tempodotco Bisa jadi ada Tim yg sdg sibuk mencari Istilah baru Pengganti PPKM Darurat, Apakah PPKMD -1.2 atau PPKMD -2 terserah...mang hanya segitu kemampuannya",[]
2021-07-06 23:35:07,madh182,Jupiter,0,"@LsOwien Dok gimana nih kalo Indo demonstrasi di kala PPKM, sah gak ya?

Kita liat di luar negeri, beberapa kota membara meraih kebebasan hidup dari cengkraman elit global..",[]
2021-07-06 23:34:57,UmmuNur34114088,,0,"Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Darurat pada 3 hingga 20 Juli 2021, bahkan akan memberi sanksi bagi yang melanggar, nyatanya TKA dengan mudah berdatangan. Mengapa hal ini terus berulang ?
Simak  di channel MMC!

https://t.co/dgCZCViaMj https://t.co/i1uWhaEbSm",[]
2021-07-06 23:34:53,Gus_Kalacakra,,1,"PKL dilarang, cari makan darimana?
Yang manusiawi kalau melakukan penertiban doong... https://t.co/jQmD1EbdCK",[]
2021-07-06 23:34:43,PAN_Bergerak,Indonesia,4,"Kenapa TKA asal China ini menjadi istimewa? 

PAN mengkritisi kebijakan pemerintah yg tetap mendatangkan TKA berpaspor China saat penerapan PPKM Darurat demi menekan penularan Covid-19.

@ZUL_Hasan @Official_PAN @salehdaulay

#PastiAdaHaraPAN #SuaraPAN
https://t.co/8hMs6ElCyP","[{'text': 'PastiAdaHaraPAN', 'indices': [226, 242]}, {'text': 'SuaraPAN', 'indices': [243, 252]}]"
